### SNIa toy model generated with mk_snia_toy_model.py version 2018-06-22
#
## Adopted constants:
#
# MSUN = 1.98900000e+33 g
# 56Ni half-life THALF_56NI = 6.07500000e+00 day
# 56Co half-life THALF_56CO = 7.72360000e+01 day
# Energy per 56Ni decay EDECAY_56NI = 1.72060000e+00 MeV
# Energy per 56Co decay EDECAY_56CO = 3.60720000e+00 MeV
#
## Ejecta parameters (actual vs. requested):
#
# Mtot = 9.9990e-01 Msun (1.0000e+00 requested)
# Ekin = 9.9811e+50 erg (1.0000e+51 requested)
# nzones =  807 ; cell size dvel = 5.0000e+01 km/s ; Vmax = 4.0325e+04 km/s
# density profile = expon
# time at which radius, temperature and abundances are calculated, tend = 2.00 DAYS
# M(stable IGE) = 0.0000e+00 Msun (0.0000e+00 requested) with relative (Ni, Fe) fractions = 0.10, 0.90
# M(56Ni,t=0) = 9.9950e-02 Msun (1.0000e-01 requested)
# M(IME) = 8.9995e-01 Msun (9.0000e-01 requested); IMEs = Ca, S, Si with relative fractions = 0.1, 0.35, 0.55
# M(unburnt C/O) = 0.0000e+00 Msun with relative (O, C) fractions = 0.50, 0.50
# dM(IGE,56Ni,IME) = 0.00, 0.20, 0.00 Msun; transition profile = cosine
# ni56 weighted, average column density=7.15e+14 g cm^-2 s^2; t0_gamma=48.93 day

#
# COLUMNS:
#
# (1) zone index
# (2) velocity at zone center [km/s]
# (3) zone mass [Msun]
# (4) Lagrangian mass coordinate (corresponding to outer zone boundary) [Msun]
# (5) IGE mass fraction at t=0
# (6) 56Ni mass fraction at t=0
# (7) IME mass fraction
# (8) Ti mass fraction
# (9) unburnt CO mass fraction
# (10) radius at zone center [cm] = velocity * time_since_explosion (homologous expansion)
# (11) mean density over zone [g/cm^3] (*not* density at zone center)
# (12) temperature [K]
# (13)-(21) mass fractions
#
# NOTES ON MASS FRACTIONS: (14) X_Ni includes X_56Ni; (15) X_Co = X_56Co; (16) X_Fe includes 56Fe from 56Co decay
#
#idx vel[km/s]  dmass[Msun] mass[Msun] X_IGE0     X_56Ni0    X_IME      X_Ti       X_CO       rad[cm]    dens[gcc]  temp[K]    X_56Ni     X_Ni       X_Co       X_Fe       X_Ca       X_S        X_Si       X_O        X_C       
#(1) (2)        (3)        (4)        (5)        (6)        (7)        (8)        (9)        (10)       (11)       (12)       (13)       (14)       (15)       (16)       (17)       (18)       (19)       (20)       (21)      
 684 3.4175e+04 8.9799e-06 9.9939e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9054e+14 4.7172e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 685 3.4225e+04 8.8520e-06 9.9940e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9141e+14 4.6364e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 686 3.4275e+04 8.7259e-06 9.9941e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9227e+14 4.5570e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 687 3.4325e+04 8.6015e-06 9.9942e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9314e+14 4.4789e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 688 3.4375e+04 8.4788e-06 9.9942e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9400e+14 4.4022e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 689 3.4425e+04 8.3579e-06 9.9943e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9486e+14 4.3269e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 690 3.4475e+04 8.2387e-06 9.9944e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9573e+14 4.2528e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 691 3.4525e+04 8.1211e-06 9.9945e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9659e+14 4.1799e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 692 3.4575e+04 8.0051e-06 9.9946e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9746e+14 4.1084e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 693 3.4625e+04 7.8908e-06 9.9946e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9832e+14 4.0380e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 694 3.4675e+04 7.7781e-06 9.9947e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 5.9918e+14 3.9689e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 695 3.4725e+04 7.6670e-06 9.9948e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0005e+14 3.9009e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 696 3.4775e+04 7.5574e-06 9.9949e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0091e+14 3.8341e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 697 3.4825e+04 7.4494e-06 9.9949e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0178e+14 3.7684e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 698 3.4875e+04 7.3428e-06 9.9950e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0264e+14 3.7039e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 699 3.4925e+04 7.2378e-06 9.9951e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0350e+14 3.6405e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 700 3.4975e+04 7.1343e-06 9.9952e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0437e+14 3.5781e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 701 3.5025e+04 7.0321e-06 9.9952e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0523e+14 3.5169e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 702 3.5075e+04 6.9315e-06 9.9953e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0610e+14 3.4566e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 703 3.5125e+04 6.8322e-06 9.9954e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0696e+14 3.3974e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 704 3.5175e+04 6.7343e-06 9.9954e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0782e+14 3.3393e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 705 3.5225e+04 6.6379e-06 9.9955e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0869e+14 3.2821e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 706 3.5275e+04 6.5427e-06 9.9956e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.0955e+14 3.2259e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 707 3.5325e+04 6.4489e-06 9.9956e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1042e+14 3.1706e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 708 3.5375e+04 6.3564e-06 9.9957e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1128e+14 3.1163e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 709 3.5425e+04 6.2653e-06 9.9958e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1214e+14 3.0630e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 710 3.5475e+04 6.1754e-06 9.9958e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1301e+14 3.0105e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 711 3.5525e+04 6.0867e-06 9.9959e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1387e+14 2.9590e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 712 3.5575e+04 5.9994e-06 9.9959e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1474e+14 2.9083e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 713 3.5625e+04 5.9132e-06 9.9960e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1560e+14 2.8585e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 714 3.5675e+04 5.8283e-06 9.9961e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1646e+14 2.8095e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 715 3.5725e+04 5.7445e-06 9.9961e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1733e+14 2.7614e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 716 3.5775e+04 5.6620e-06 9.9962e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1819e+14 2.7141e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 717 3.5825e+04 5.5806e-06 9.9962e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1906e+14 2.6677e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 718 3.5875e+04 5.5003e-06 9.9963e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.1992e+14 2.6220e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 719 3.5925e+04 5.4212e-06 9.9963e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2078e+14 2.5771e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 720 3.5975e+04 5.3432e-06 9.9964e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2165e+14 2.5330e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 721 3.6025e+04 5.2664e-06 9.9964e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2251e+14 2.4896e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 722 3.6075e+04 5.1905e-06 9.9965e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2338e+14 2.4469e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 723 3.6125e+04 5.1158e-06 9.9966e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2424e+14 2.4050e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 724 3.6175e+04 5.0421e-06 9.9966e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2510e+14 2.3639e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 725 3.6225e+04 4.9695e-06 9.9967e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2597e+14 2.3234e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 726 3.6275e+04 4.8979e-06 9.9967e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2683e+14 2.2836e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 727 3.6325e+04 4.8273e-06 9.9967e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2770e+14 2.2445e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 728 3.6375e+04 4.7577e-06 9.9968e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2856e+14 2.2060e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 729 3.6425e+04 4.6891e-06 9.9968e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.2942e+14 2.1683e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 730 3.6475e+04 4.6215e-06 9.9969e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3029e+14 2.1311e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 731 3.6525e+04 4.5548e-06 9.9969e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3115e+14 2.0946e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 732 3.6575e+04 4.4890e-06 9.9970e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3202e+14 2.0588e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 733 3.6625e+04 4.4242e-06 9.9970e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3288e+14 2.0235e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 734 3.6675e+04 4.3604e-06 9.9971e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3374e+14 1.9889e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 735 3.6725e+04 4.2974e-06 9.9971e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3461e+14 1.9548e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 736 3.6775e+04 4.2353e-06 9.9972e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3547e+14 1.9213e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 737 3.6825e+04 4.1741e-06 9.9972e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3634e+14 1.8884e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 738 3.6875e+04 4.1138e-06 9.9972e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3720e+14 1.8561e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 739 3.6925e+04 4.0543e-06 9.9973e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3806e+14 1.8243e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 740 3.6975e+04 3.9957e-06 9.9973e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3893e+14 1.7931e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 741 3.7025e+04 3.9379e-06 9.9974e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.3979e+14 1.7624e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 742 3.7075e+04 3.8809e-06 9.9974e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4066e+14 1.7322e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 743 3.7125e+04 3.8247e-06 9.9974e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4152e+14 1.7025e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 744 3.7175e+04 3.7694e-06 9.9975e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4238e+14 1.6734e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 745 3.7225e+04 3.7148e-06 9.9975e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4325e+14 1.6447e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 746 3.7275e+04 3.6610e-06 9.9975e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4411e+14 1.6165e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 747 3.7325e+04 3.6080e-06 9.9976e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4498e+14 1.5889e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 748 3.7375e+04 3.5557e-06 9.9976e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4584e+14 1.5617e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 749 3.7425e+04 3.5042e-06 9.9977e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4670e+14 1.5349e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 750 3.7475e+04 3.4534e-06 9.9977e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4757e+14 1.5086e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 751 3.7525e+04 3.4033e-06 9.9977e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4843e+14 1.4828e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 752 3.7575e+04 3.3539e-06 9.9978e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.4930e+14 1.4574e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 753 3.7625e+04 3.3053e-06 9.9978e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.5016e+14 1.4324e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 754 3.7675e+04 3.2573e-06 9.9978e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.5102e+14 1.4079e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 755 3.7725e+04 3.2100e-06 9.9979e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.5189e+14 1.3838e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 756 3.7775e+04 3.1634e-06 9.9979e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.5275e+14 1.3601e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 757 3.7825e+04 3.1175e-06 9.9979e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.5362e+14 1.3368e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 758 3.7875e+04 3.0722e-06 9.9979e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.5448e+14 1.3139e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 759 3.7925e+04 3.0276e-06 9.9980e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.5534e+14 1.2914e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 760 3.7975e+04 2.9836e-06 9.9980e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.5621e+14 1.2693e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 761 3.8025e+04 2.9402e-06 9.9980e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 6.5707e+14 1.2476e-15 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
